Host Name,Device IP,Device Type,Device Status,Device Vendor,Device Model,Serial Number,Software Version,Firmware Version,Free Ports,Total Ports,Ports In Use,Uptime,Last Successful Snapshot,Last Snapshot Attempt,Last Snapshot Result,Device Type Standard,associatedWlcIp,deviceSupportLevel,dnsResolvedManagementAddress,errorCode,family,id,instanteTenantId,instanteUuid,interfaceCount,inventoryStatusDetail,lastDeviceResyncStartTime,lastManagedResyncReasons,lastUpdated,lastUpdateTime,lineCardCount,lineCardId,location,locationName,macAddress,managedAtleastOnce,managementState,memorySize,pendingSyncRequestsCount,platformId,reachabilityFailureReason,reachabilityStatus,reasonsForDeviceResync,reasonsForPendingSyncRequests,role,roleSource,serialNumber,series,snmpContact,softwareType,softwareVersion,syncRequestedByApp,tagCount,tunnelUdpPort,type,upTime,uptimeSeconds,vendor,waasDeviceMode,Unnamed: 44,clientCount,clientCount_2_4GHz,clientCount_5GHz,controllerIpAddress,controllerName,countryCode,ethernetMac,hreapEnabled,ipAddress,lwappUpTime,model,status,DateAdded,IsReachable,IsReachable2,adminStatus,ArchiveDate,collectionStatus,collectionTime,creationTime,deviceType,managementStatus,manufacturer_part_name,manufacturer_part_partNumber,manufacturer_part_serialNumber,productFamily,reachability,State,Site Code Extracted,Model,EoS,EoL,In Scope?,Repl Device,ReplaceNow,PrepareToReplace,Material Cost,Labor Cost,Device Cost,Exception_Flag,Exception_Reason,EoL_Date,Days_to_EoL
GABOWROVG05,33.135.180.8,Router,Active,Cisco,VG224,QTX7783ZMMC,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,241d:1h:23m:0s,Jan-23-26 01:11:46,Jan-23-26 01:11:46,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,BOW,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GABOWROVGADM01,33.135.188.0,Router,Active,Cisco,VG224,QTX7883ZKUQ,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,86d:21h:57m:0s,Jan-23-26 02:00:40,Jan-23-26 02:00:40,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,BOW,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALACHSSEGATE1,33.135.18.3,Switch,Active,Cisco,IE-3000-8TC,QCH3387Y78B,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,15d:5h:1m:0s,Jan-23-26 01:04:03,Jan-23-26 01:04:03,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,ACH,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALMCHSWGATE01,33.135.20.188,Switch,Active,Cisco,IE-3000-8TC,QCH3338Y73M,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,21d:21h:35m:0s,Jan-23-26 02:05:19,Jan-23-26 02:05:19,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,MCH,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GAEOHROVG03,33.135.228.8,Router,Active,Cisco,VG224,QHK7373Q3ZT,27.2(4)M9,37.3(7r)T7,1.0,26.0,25.0, ,Jan-23-26 01:40:42,Jan-23-26 01:40:42,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,EOH,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAEVOROVG01,33.135.220.3,Router,Active,Cisco,VG224,QTX7978ZHB3,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,301d:16h:17m:0s,Jan-23-26 02:02:29,Jan-23-26 02:02:29,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,EVO,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALSCHSWGATE01,33.135.25.3,Switch,Active,Cisco,IE-3000-8TC,QOC3733W77W,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,52d:6h:35m:0s,Jan-23-26 02:05:41,Jan-23-26 02:05:41,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,SCH,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALPLBSWSWGR2,33.135.32.8,Switch,Active,Cisco,IE-3000-8TC,QOC7583Y7XS,27.2(4)EA9,Bootstrap,0.0,10.0,10.0,103d:2h:28m:0s,Jan-23-26 01:07:18,Jan-23-26 01:07:18,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALPLBROVG16,33.135.33.20,Router,Active,Cisco,VG224,QTX7973ZK8M,27.2(4)M9,37.3(7r)T7,1.0,26.0,25.0,912d:20h:42m:0s,Jan-23-26 02:08:25,Jan-23-26 02:08:25,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALPLBSWTMLDR01,33.135.38.8,Switch,Active,Cisco,WS-C2960S-48FPS-L,QOC7757Z8KB,27.0(2)SE3,Bootstrap,3.0,53.0,50.0, ,Jan-23-26 01:00:28,Jan-23-26 01:00:28,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,WS-C2960S-48FPS-L,2015-11-06,2020-11-30,Yes,C9200-48P-E,Replace,Do Not Replace,5812.704,1540.0,3504.85,False,,2020-11-30,-1917.0
ALPLBSWNGUARD01,33.135.38.135,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC3757Y5WK,27.0(2)SE8,Bootstrap,0.0,10.0,10.0,13d:20h:47m:0s,Jan-23-26 01:23:42,Jan-23-26 01:23:42,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
ALPLBSWFACNTRLRM,33.135.38.138,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC3335Y73D,27.2(2)E8,Bootstrap,0.0,10.0,10.0,35d:0h:38m:0s,Jan-23-26 02:20:16,Jan-23-26 02:20:16,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
ALPLBSWFUELSBREAK,33.135.38.0,Switch,Active,Cisco,IE-3000-8TC,QOC7587W757,27.0(2)EY2,Bootstrap,2.0,10.0,8.0,179d:17h:54m:0s,Jan-23-26 01:21:17,Jan-23-26 01:21:17,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALPLBSWFUELSCTRL2,33.135.38.8,Switch,Active,Cisco,IE-3000-8TC,QOC7585W3Y8,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,179d:17h:56m:0s,Jan-23-26 02:03:42,Jan-23-26 02:03:42,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALPLBVGRR01,33.135.38.132,Voice Gateway,Active,Cisco,VG224,QTX7737ZK93,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,1426d:0h:19m:0s,Jan-23-26 01:11:52,Jan-23-26 01:11:52,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALPLBVGRR02,33.135.38.133,Voice Gateway,Active,Cisco,VG224,QTX7978ZH8Q,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,573d:23h:6m:0s,Jan-23-26 02:11:12,Jan-23-26 02:11:12,Configuration unchanged,Voice Gateway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALPLBSWU7WTRLAB,33.135.50.11,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC3737Z877,27.0(2)SE8,Bootstrap,1.0,10.0,9.0,144d:2h:21m:0s,Jan-05-26 00:22:40,Jan-23-26 03:07:56,Problem accessing device,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
ALPLBSWENVTRL01,33.135.51.8,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC3353Y78N,27.2(2)E8,Bootstrap,1.0,10.0,9.0,91d:1h:7m:0s,Jan-23-26 02:01:30,Jan-23-26 02:01:30,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
ALPLBSWRSCCBLDG01,33.135.51.8,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC3335Y758,27.2(2)E8,Bootstrap,1.0,10.0,9.0,606d:1h:49m:0s,Jan-23-26 01:01:20,Jan-23-26 01:01:20,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
ALPLBROVG17,33.135.55.335,Router,Active,Cisco,VG224,QTX7978ZHZX,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0, ,Jan-23-26 01:14:38,Jan-23-26 01:14:38,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
ALPLBSWTOPASH,33.135.55.5,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC3338Y7E3,27.2(2)E8,Bootstrap,0.0,10.0,10.0,276d:3h:29m:0s,Jan-23-26 02:10:46,Jan-23-26 02:10:46,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
ALPLBSWCONFTRL02,33.135.58.8,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC3837Y77R,27.2(2)E8,Bootstrap,0.0,10.0,10.0,228d:20h:11m:0s,Jan-23-26 02:08:14,Jan-23-26 02:08:14,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,PLB,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
ALMMBSW0102,33.135.8.18,Switch,Active,Cisco,IE-3000-8TC,QCH3339Y7BX,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,64d:3h:2m:0s,Jan-23-26 02:22:02,Jan-23-26 02:22:02,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,MMB,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALMAVUGSE02,33.135.8.18,Switch,Active,Cisco,IE-3000-8TC,QCH3387Y78R,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,11d:16h:9m:0s,Jan-23-26 02:21:58,Jan-23-26 02:21:58,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,MAV,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
ALMAVHOSE02,33.135.8.20,Switch,Active,Cisco,IE-3000-8TC,QCH3337Y7N5,27.2(4)EA7,Bootstrap,0.0,10.0,10.0,11d:15h:50m:0s,Jan-23-26 02:05:48,Jan-23-26 02:05:48,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,MAV,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GANGHROVG01,33.135.85.133,Router,Active,Cisco,VG224,QTX7978ZHBB,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,127d:2h:32m:0s,Jan-23-26 02:01:33,Jan-23-26 02:01:33,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,NGH,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAHRTROVG01,33.135.85.88,Router,Active,Cisco,VG224,QTX7978ZHBH,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0, ,Jan-23-26 02:12:20,Jan-23-26 02:12:20,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,HRT,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAGDOROVG01,33.135.85.80,Router,Active,Cisco,VG224,QTX7978ZHZQ,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,1440d:1h:57m:0s,Jan-23-26 01:13:23,Jan-23-26 01:13:23,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,GDO,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAMHQROVG01,33.135.80.131,Router,Active,Cisco,VG224,QTX7978ZHBQ,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,690d:20h:9m:0s,Jan-23-26 02:13:25,Jan-23-26 02:13:25,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,MHQ,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GACNLROVG01,33.135.88.131,Router,Active,Cisco,VG224,QTX7977ZH8Z,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2050d:22h:51m:0s,Jan-23-26 01:13:05,Jan-23-26 01:13:05,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,CNL,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAZZQSWMW01,33.135.00.12,Switch,Active,Cisco,IE-3000-8TC,QOC3773Z73Z,27.0(2)EY3,Bootstrap,0.0,10.0,10.0, ,Jan-23-26 02:01:21,Jan-23-26 02:01:21,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,ZZQ,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GANTAROVG01,33.135.01.5,Router,Active,Cisco,VG224,QTX7978ZHZY,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2113d:0h:35m:0s,Jan-23-26 01:15:15,Jan-23-26 01:15:15,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,NTA,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAPTFSW0301,33.135.03.188,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7979Z7N8,27.0(2)SE8,Bootstrap,0.0,10.0,10.0,152d:20h:30m:0s,Jan-23-26 01:41:02,Jan-23-26 01:41:02,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,PTF,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
GATMWROVG01,33.135.03.200,Router,Active,Cisco,VG224,QHK7333Q7X3,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,1617d:21h:19m:0s,Jan-23-26 01:15:55,Jan-23-26 01:15:55,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,TMW,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAZTLSW0101,33.135.03.203,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7978W78Y,27.0(2)SE4,Bootstrap,0.0,10.0,10.0,112d:4h:22m:0s,Jan-23-26 02:20:03,Jan-23-26 02:20:03,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,ZTL,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
GAMATSW0201,33.135.03.35,Switch,Active,Cisco,WS-C2960C-8PC-L,QOC7935W8P3,27.0(2)SE7,Bootstrap,0.0,10.0,10.0, ,Jan-23-26 01:25:10,Jan-23-26 01:25:10,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,MAT,WS-C2960C-8PC-L,2020-10-30,2025-10-31,Yes,C9200CX-8P-2X2G-E,Replace,Do Not Replace,1662.7800000000002,1540.0,956.65,False,,2025-10-31,-121.0
ALMWTROVG01,33.135.8.5,Router,Active,Cisco,VG224,QTX7738ZHZ3,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,4d:5h:5m:0s,Jan-23-26 01:13:55,Jan-23-26 01:13:55,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,MWT,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GACRTROVG01,33.135.80.3,Router,Active,Cisco,VG224,QTX7883ZHNT,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,143d:3h:9m:0s,Jan-23-26 02:11:07,Jan-23-26 02:11:07,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,CRT,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GALSBROVG14,33.138.58.0,Router,Active,Cisco,VG224,QHK7757Q7UC,27.2(4)M9,37.3(7r)T7,1.0,26.0,25.0, ,Jan-23-26 01:08:31,Jan-23-26 01:08:31,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,LSB,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GASFPROVG01,33.138.50.5,Router,Active,Cisco,VG224,QTX7877ZKT7,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,51d:15h:1m:0s,Jan-23-26 01:14:05,Jan-23-26 01:14:05,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,SFP,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GASFPROVG02,33.138.50.5,Router,Active,Cisco,VG224,QTX7787ZMDD,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,51d:15h:8m:0s,Jan-23-26 01:14:49,Jan-23-26 01:14:49,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,SFP,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAENVROVG01,33.138.85.3,Router,Active,Cisco,VG224,QTX7739ZKKZ,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,226d:21h:59m:0s,Jan-23-26 01:05:58,Jan-23-26 01:05:58,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,ENV,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
GAJSRSW0102,33.138.88.185,Switch,Active,Cisco,IE-3000-4TC,QOC7887Z7EZ,27.0(2)EY2,Bootstrap,0.0,6.0,6.0,35d:0h:12m:0s,Jan-23-26 01:00:28,Jan-23-26 01:00:28,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,JSR,IE-3000-4TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GAKTFSCHSE0101,33.138.88.5,Switch,Active,Cisco,IE-3000-8TC,QOC7738X798,27.0(2)EY2,Bootstrap,0.0,10.0,10.0,28d:22h:32m:0s,Jan-23-26 01:38:35,Jan-23-26 01:38:35,Configuration unchanged,Switch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,KTF,IE-3000-8TC,2020-06-30,2025-06-30,Yes,IE-3300-8P2S-E,Replace,Do Not Replace,4937.640000000001,1790.0,3557.53,False,,2025-06-30,-244.0
GAMOHROVG01,33.138.01.3,Router,Active,Cisco,VG224,QTX7739ZKKZ,27.2(4)M9,37.4(33r)T7,1.0,26.0,25.0,2148d:19h:59m:0s,Jan-23-26 01:38:09,Jan-23-26 01:38:09,Configuration unchanged,Router,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,MOH,VG224,2015-04-24,2020-04-30,Yes,VG410-24FXS,Replace,Do Not Replace,4015.584,770.0,3256.32,False,,2020-04-30,-2131.0
